dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Kategori Kepadatan
2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,Sedang
2012-11-30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,Rendah
2012-11-30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,2,10,12,Rendah
2012-11-30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,0,4,4,Rendah
2012-11-30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,0,3,3,Rendah
2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,1,39,40,Rendah
2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,2,104,106,Sedang
2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,6,346,352,Tinggi
2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,115,142,Sedang
2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,Tinggi
2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,10,159,169,Sedang
2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,Tinggi
2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,268,Tinggi
2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,Tinggi
2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,Tinggi
2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,Tinggi
2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,Tinggi
2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,115,582,Tinggi
2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,20,489,509,Tinggi
2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,18,359,377,Tinggi
2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,12,233,245,Tinggi
2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,Sedang
2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,18,145,163,Sedang
2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,Sedang
2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,9,99,108,Sedang
2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,5,64,69,Sedang
2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,3,47,50,Sedang
2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,Rendah
2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5,Rendah
2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,Rendah
2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27,Rendah
2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63,Sedang
2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144,Sedang
2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193,Sedang
2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,Tinggi
2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392,Tinggi
2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,17,327,446,Tinggi
2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,17,386,509,Tinggi
2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,110,369,479,Tinggi
2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,484,Tinggi
2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,89,354,443,Tinggi
2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,Tinggi
2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,42,255,297,Tinggi
2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,249,Tinggi
2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,28,170,198,Sedang
2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,23,135,158,Sedang
2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,17,130,147,Sedang
2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,126,Sedang
2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,Sedang
2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,Sedang
2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,74,Sedang
2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,4,21,25,Rendah
2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,1,6,7,Rendah
2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,1,7,8,Rendah
2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,Rendah
2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,Rendah
2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,Sedang
2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,Sedang
2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,63,230,293,Tinggi
2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,Tinggi
2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,Tinggi
2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,Tinggi
2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,17,331,473,Tinggi
2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,Tinggi
2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,Tinggi
2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,Tinggi
2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,Tinggi
2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,Sedang
2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,Sedang
2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,Sedang
2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,Sedang
2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,Sedang
2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,Rendah
2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,Rendah
2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,Rendah
2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,2,6,8,Rendah
2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,1,4,5,Rendah
2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,Rendah
2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,138,Sedang
2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,9,387,396,Tinggi
2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,19,115,142,Sedang
2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,Tinggi
2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,Sedang
2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,Tinggi
2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,Tinggi
2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,Tinggi
2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,51,209,260,Tinggi
2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,268,Tinggi
2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442,Tinggi
2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,115,142,Sedang
2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,115,142,Sedang
2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471,Tinggi
2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,16,284,300,Tinggi
2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221,Tinggi
2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144,Sedang
2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102,Sedang
2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55,Sedang
2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25,Rendah
2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8,Rendah
2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4,Rendah
2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7,Rendah
2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,1,45,46,Rendah
2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,153,Sedang
2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502,Tinggi
2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,115,142,Sedang
2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336,Tinggi
2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156,Sedang
2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207,Tinggi
2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312,Tinggi
2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272,Tinggi
2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270,Tinggi
2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300,Tinggi
2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435,Tinggi
2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,115,142,Sedang
2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,115,142,Sedang
2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460,Tinggi
2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306,Tinggi
2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280,Tinggi
2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181,Sedang
2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,Sedang
2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37,Rendah
2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11,Rendah
2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9,Rendah
2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7,Rendah
2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10,Rendah
2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49,Rendah
2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124,Sedang
2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398,Tinggi
2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,115,142,Sedang
2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,Tinggi
2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,Sedang
2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172,Sedang
2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232,Tinggi
2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214,Tinggi
2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.194,39,179,218,Tinggi
2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285,Tinggi
2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377,Tinggi
2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,115,605,Tinggi
2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,115,609,Tinggi
2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414,Tinggi
2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293,Tinggi
2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198,Sedang
2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105,Sedang
2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74,Sedang
2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,Rendah
2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,Rendah
2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,Rendah
2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2,Rendah
2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,Rendah
2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,Rendah
2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,Sedang
2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,Tinggi
2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,115,142,Sedang
2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276,Tinggi
2012-12-06,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145,Sedang
2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178,Sedang
2012-12-06,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235,Tinggi
2012-12-06,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,245,Tinggi
2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212,Tinggi
2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,270,Tinggi
2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331,Tinggi
2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,115,617,Tinggi
2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,115,565,Tinggi
2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373,Tinggi
2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227,Tinggi
2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191,Sedang
2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133,Sedang
2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93,Sedang
2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48,Rendah
2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28,Rendah
2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,Rendah
2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5,Rendah
2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10,Rendah
2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26,Rendah
2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84,Sedang
2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215,Tinggi
2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441,Tinggi
2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301,Tinggi
2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166,Sedang
2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203,Tinggi
2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240,Tinggi
2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220,Tinggi
2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215,Tinggi
2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303,Tinggi
2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375,Tinggi
2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,29,115,568,Tinggi
2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498,Tinggi
2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,352,Tinggi
2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241,Tinggi
2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171,Sedang
2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165,Sedang
2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122,Sedang
2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103,Sedang
2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100,Sedang
2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70,Sedang
2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29,Rendah
2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,12,Rendah
2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6,Rendah
2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20,Rendah
2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,39,Rendah
2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111,Sedang
2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,170,Sedang
2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287,Tinggi
2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404,Tinggi
2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,17,364,486,Tinggi
2012-12-08,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,17,399,547,Tinggi
2012-12-08,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,17,378,542,Tinggi
2012-12-08,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,17,374,541,Tinggi
2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,17,368,507,Tinggi
2012-12-08,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345,Tinggi
2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304,Tinggi
2012-12-08,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,246,Tinggi
2012-12-08,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,182,Sedang
2012-12-08,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,209,Tinggi
2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160,Sedang
2012-12-08,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,162,Sedang
2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,Sedang
2012-12-09,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102,Sedang
2012-12-09,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78,Sedang
2012-12-09,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48,Rendah
2012-12-09,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12,Rendah
2012-12-09,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8,Rendah
2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6,Rendah
2012-12-09,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23,Rendah
2012-12-09,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69,Sedang
2012-12-09,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103,Sedang
2012-12-09,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219,Tinggi
2012-12-09,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250,Tinggi
2012-12-09,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315,Tinggi
2012-12-09,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285,Tinggi
2012-12-09,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,42,190,232,Tinggi
2012-12-09,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225,Tinggi
2012-12-09,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253,Tinggi
2012-12-09,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229,Tinggi
2012-12-09,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198,Sedang
2012-12-09,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122,Sedang
2012-12-09,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,108,Sedang
2012-12-09,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,96,Sedang
2012-12-09,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78,Sedang
2012-12-09,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,51,Sedang
2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20,Rendah
2012-12-10,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,4,Rendah
2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5,Rendah
2012-12-10,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4,Rendah
2012-12-10,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12,Rendah
2012-12-10,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27,Rendah
2012-12-10,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123,Sedang
2012-12-10,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294,Tinggi
2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,115,584,Tinggi
2012-12-10,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,284,Tinggi
2012-12-10,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133,Sedang
2012-12-10,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134,Sedang
2012-12-10,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173,Sedang
2012-12-10,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220,Tinggi
2012-12-10,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210,Tinggi
2012-12-10,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236,Tinggi
2012-12-10,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345,Tinggi
2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,115,616,Tinggi
2012-12-10,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,115,564,Tinggi
2012-12-10,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427,Tinggi
2012-12-10,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300,Tinggi
2012-12-10,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245,Tinggi
2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126,Sedang
2012-12-10,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84,Sedang
2012-12-11,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31,Rendah
2012-12-11,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8,Rendah
2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1,Rendah
